x,y,z,time,fragment_id
0.4216,3.3173,9.9344,1604637792701,8
-0.1852,3.4283,10.0023,1604637792902,8
0.2424,3.7057,9.6765,1604637792922,8
0.2386,3.921,9.4118,1604637792942,8
-0.7213,4.357,9.6903,1604637793102,8
-0.1889,4.2063,10.1296,1604637793122,8
0.1272,3.7603,10.0648,1604637793142,8
0.7227,3.1055,9.7935,1604637793362,8
0.8173,3.1749,8.9694,1604637793381,8
0.8062,3.261,9.4808,1604637793402,8
0.8909,3.0743,9.2973,1604637793542,8
1.2043,2.9088,9.096,1604637793562,8
0.8656,4.2362,8.9995,1604637717941,9
0.7963,4.1631,9.0142,1604637717961,9
-0.006,4.0156,9.729,1604637718241,9
0.0324,4.1762,9.8269,1604637718261,9
0.46,3.4506,9.5544,1604637718562,9
0.2243,3.4898,9.5811,1604637718582,9
0.7653,3.2957,8.9549,1604637718602,9
0.0264,3.3717,9.5286,1604637718701,9
0.0879,3.8266,9.6827,1604637718721,9
0.1809,3.4904,10.0019,1604637718742,9
0.2223,3.4288,8.5533,1604637718901,9
0.1707,3.6334,9.2078,1604637718922,9
0.2185,3.3887,9.7758,1604637718942,9
0.1743,3.3371,9.5464,1604637718962,9
-0.3865,3.6393,9.5918,1604637719122,9
-0.0057,4.0028,8.7569,1604637719142,9
0.1765,3.7397,9.4595,1604637719162,9
0.0275,3.7078,9.9691,1604637719181,9
-0.3993,4.003,9.6453,1604637719322,9
-0.0367,3.9021,9.9022,1604637719342,9
0.0801,3.2089,9.3927,1604637719601,9
0.6116,3.334,9.235,1604637719622,9
0.6769,3.482,10.1118,1604637719642,9
0.6514,3.1577,9.1282,1604637719762,9
0.9337,3.0436,9.1688,1604637719781,9
1.1468,2.7852,9.4693,1604637719802,9
1.3295,2.4111,9.4825,1604637719822,9
0.6555,4.6407,8.4248,1604628972091,10
0.2254,4.752,8.8495,1604628972110,10
0.4191,4.7385,8.943,1604628972130,10
-1.0109,4.7579,7.9013,1604628972450,10
-1.1467,5.0602,8.3188,1604628972470,10
-1.0364,5.2635,8.7653,1604628972490,10
-1.0684,5.0709,8.7715,1604628972510,10
-0.4933,4.3574,9.1397,1604628972911,10
-0.4655,4.3939,9.4185,1604628972931,10
0.0137,3.7955,8.8775,1604628972950,10
-0.6138,4.1644,8.8824,1604628973050,10
-0.5112,4.5554,8.7474,1604628973071,10
-0.682,4.2024,9.021,1604628973090,10
-0.7731,4.2853,8.3722,1604628973291,10
-0.2813,4.3158,8.9604,1604628973310,10
-0.4319,4.2621,9.1788,1604628973330,10
-0.4019,3.9245,9.543,1604628973350,10
-0.4745,3.9233,9.3915,1604628973370,10
-0.5991,4.3817,9.3654,1604628973570,10
-0.2177,4.1721,9.4078,1604628973590,10
-0.4754,4.2606,9.5132,1604628973611,10
-0.7366,4.8463,9.1513,1604628973791,10
-0.8281,4.48,9.0895,1604628973810,10
-0.9798,4.4161,9.0272,1604628973830,10
-0.4989,3.5037,9.8183,1604628974070,10
-0.0317,3.8193,8.7502,1604628974091,10
-0.1097,3.7239,9.4096,1604628974110,10
-0.107,3.6092,9.7417,1604628974130,10
0.7111,3.0779,9.4536,1604628974330,10
0.368,3.1883,9.6353,1604628974350,10
0.5928,2.968,9.9479,1604628974370,10
0.5714,2.654,10.0565,1604628974390,10
0.6257,3.2554,9.1779,1604541596915,11
0.587,3.2729,8.7158,1604541596936,11
0.4483,3.5066,8.6313,1604541596956,11
1.0611,2.7467,8.5816,1604541596975,11
-0.369,3.5502,9.9352,1604541597256,11
-0.4336,3.2665,9.7553,1604541597275,11
-0.423,2.2285,9.6578,1604541597615,11
-1.0015,2.18,9.904,1604541597635,11
-0.863,2.1976,9.357,1604541597656,11
-2.2907,2.3063,9.4989,1604541597855,11
-2.0912,2.4201,9.6566,1604541597875,11
-1.0229,2.4081,10.3055,1604541598155,11
-0.8589,2.4772,9.4684,1604541598175,11
-0.8141,2.3018,9.1944,1604541598195,11
-1.5923,3.3729,9.558,1604541598516,11
-1.5251,3.3232,8.9623,1604541598535,11
-1.7921,3.0571,7.9917,1604541598716,11
-0.9145,2.9939,7.6954,1604541598735,11
-0.6015,2.3249,9.0335,1604541598755,11
-0.3702,2.796,8.2099,1604541599035,11
-0.0636,2.4552,8.0376,1604541599055,11
0.7617,2.2032,9.6021,1604541599376,11
0.5143,2.3774,9.6695,1604541599396,11
0.9599,2.1198,9.6896,1604541599415,11
-0.4771,2.8277,10.0177,1604541601696,11
-0.6874,2.9577,10.0108,1604541601716,11
-0.6959,2.9764,9.7341,1604541601736,11
-0.4358,2.9014,9.5229,1604541601755,11
-0.264,2.8548,9.5161,1604541601775,11
-0.3503,2.6958,10.0904,1604541601795,11
-1.6313,2.981,9.7857,1604541602615,11
-0.3654,2.673,8.8471,1604541602635,11
-0.6553,2.8296,9.3442,1604541602655,11
-0.1315,2.7309,8.698,1604541602936,11
0.1844,2.2106,9.1308,1604541602955,11
0.576,5.0968,8.2038,1604637536202,12
0.6139,5.3096,8.3237,1604637536221,12
0.673,5.006,8.5296,1604637536242,12
-1.4525,5.9216,8.4218,1604637536502,12
-1.1066,6.0033,8.4713,1604637536522,12
0.2836,4.6261,8.447,1604637536882,12
0.0525,4.5138,8.6863,1604637536901,12
0.417,4.5074,8.4772,1604637536922,12
-0.8373,4.9676,9.1432,1604637537021,12
-0.1043,4.3524,8.4146,1604637537222,12
-0.5567,4.2553,9.0962,1604637537241,12
0.2344,3.91,9.5103,1604637537261,12
-0.8606,4.5471,9.2665,1604637537442,12
-0.617,4.8259,9.0819,1604637537461,12
-1.4177,5.5993,7.4608,1604637537622,12
-0.5822,4.9201,8.5598,1604637537641,12
-0.2499,4.2078,8.6026,1604637537841,12
-0.2072,4.5506,8.7815,1604637537862,12
0.5394,3.8573,8.9777,1604637538022,12
0.0491,3.9462,9.0271,1604637538041,12
0.6458,3.6634,9.6735,1604637538061,12
1.4036,3.417,9.6034,1604637538081,12
-0.3874,9.2154,2.082,1604541351755,13
-0.5667,9.4006,1.9506,1604541351776,13
-2.059,9.5899,0.648,1604541352115,13
-2.6369,10.163,1.6088,1604541352135,13
-2.1973,10.1979,1.8249,1604541352156,13
-1.1685,9.5414,2.3789,1604541352536,13
-0.9868,9.2095,1.4619,1604541352796,13
-1.4122,9.4371,2.0722,1604541352816,13
-1.3354,9.6613,2.3337,1604541352835,13
-1.0227,9.5937,2.758,1604541352855,13
-0.9811,9.5408,2.5082,1604541352875,13
-1.2325,9.4054,2.2292,1604541353055,13
-1.428,9.7264,2.697,1604541353075,13
-1.2695,9.6243,3.417,1604541353095,13
-0.589,9.1697,2.6411,1604541353115,13
-1.328,9.3231,2.5009,1604541353376,13
-1.4693,9.8112,2.123,1604541353395,13
-0.64,9.5046,2.7304,1604541353415,13
-0.6375,9.5039,2.7582,1604541353435,13
-1.6269,9.2867,1.6529,1604541353595,13
-1.3932,9.9009,2.6345,1604541353615,13
-1.2802,9.7721,3.0491,1604541353635,13
-0.7177,9.2001,2.8319,1604541353956,13
-0.8829,9.4289,2.605,1604541353975,13
-0.6985,9.4653,2.6806,1604541353995,13
-0.4304,9.4141,1.7869,1604541354255,13
-0.9306,9.5194,2.7619,1604541354275,13
-0.6287,9.0706,2.8631,1604541354295,13
-0.4152,3.5681,9.1047,1604480725297,14
-0.3313,3.3729,9.2936,1604480725318,14
-0.2927,3.4178,9.5546,1604480725337,14
-0.0482,3.3356,8.9574,1604480725358,14
-1.9961,3.919,8.7874,1604480725717,14
-1.8704,3.969,9.7034,1604480725738,14
-1.9644,4.0632,9.3566,1604480725758,14
-0.8887,3.1812,8.8014,1604480726098,14
-1.3527,3.201,9.5598,1604480726118,14
-1.2516,3.2598,9.8697,1604480726137,14
-1.8679,3.3203,9.0056,1604480726357,14
-1.6169,3.4418,9.2858,1604480726378,14
-1.3642,3.1436,9.3515,1604480726398,14
-1.163,3.1934,8.9859,1604480726657,14
-1.3423,3.2855,9.1703,1604480726678,14
-0.8938,2.8632,9.3433,1604480726698,14
-0.871,2.8747,9.2959,1604480726718,14
-1.6664,3.0207,9.8294,1604480727038,14
-1.6754,3.4463,9.6058,1604480727057,14
-2.7645,3.795,9.5069,1604480727258,14
-2.4988,3.9024,9.078,1604480727278,14
-2.1612,3.6522,9.3625,1604480727298,14
-1.1478,3.0352,9.4673,1604480727597,14
-0.7906,2.947,9.4604,1604480727617,14
-0.6484,2.9452,10.0639,1604480727637,14
-0.7628,3.2653,9.2236,1604480727898,14
-0.8568,3.1541,9.4559,1604480727918,14
-0.5286,2.8033,9.7438,1604480727937,14
0.6039,5.5521,8.1339,1604480463858,15
0.5432,5.5209,7.8704,1604480463878,15
0.4026,5.4937,7.7883,1604480463898,15
0.562,5.5367,8.3519,1604480463918,15
0.8595,5.4602,7.7854,1604480463938,15
-1.1563,6.0741,7.6984,1604480464218,15
-1.0797,6.3167,7.515,1604480464238,15
-1.4463,6.531,7.6585,1604480464258,15
-0.1627,5.4659,8.473,1604480464578,15
-0.5795,5.3766,8.6752,1604480464597,15
0.0259,5.1504,8.5828,1604480464618,15
-0.905,5.3552,8.1869,1604480464798,15
-0.8793,5.6384,8.264,1604480464818,15
-0.5535,5.5442,8.2259,1604480464837,15
-0.3281,5.1661,8.6174,1604480464858,15
-0.7127,5.2874,8.4642,1604480465037,15
-0.5728,5.1455,8.9605,1604480465058,15
-0.1015,4.9274,8.81,1604480465078,15
-0.6136,5.0518,8.7806,1604480465337,15
-0.6881,5.3243,8.7125,1604480465358,15
-0.29,5.5619,8.7345,1604480465378,15
-0.7187,5.6233,8.5135,1604480465398,15
-1.0141,5.9925,8.0793,1604480465558,15
-1.2755,6.104,8.354,1604480465578,15
-0.8359,5.8556,8.7791,1604480465597,15
0.5141,4.2266,9.1026,1604480465818,15
0.1583,4.7302,8.132,1604480465837,15
-0.0138,4.9274,8.5297,1604480465857,15
0.1614,4.5146,8.9503,1604480466038,15
0.2277,4.4592,9.0633,1604480466058,15
1.1942,3.2917,8.9591,1604480854338,16
0.9404,3.377,9.0915,1604480854358,16
1.2974,3.4293,9.0134,1604480854378,16
-0.7081,3.9161,8.3866,1604480854597,16
-0.9311,3.8566,9.0692,1604480854617,16
-1.1766,4.3663,9.3207,1604480854638,16
-1.0942,4.2618,8.9412,1604480854657,16
-0.0444,2.7507,9.0131,1604480854978,16
-0.4447,2.5566,9.4938,1604480854998,16
-0.119,2.4076,9.6375,1604480855018,16
-0.9367,2.7528,9.7353,1604480855177,16
-1.3533,3.0849,9.6073,1604480855198,16
-0.6429,2.7985,9.3904,1604480855437,16
-1.2364,2.9916,9.1646,1604480855458,16
-1.0689,2.6447,9.5012,1604480855478,16
-0.9952,2.6119,8.8988,1604480855498,16
-1.4599,2.7335,9.4111,1604480855758,16
-1.4977,3.0476,10.0294,1604480855778,16
-1.2161,2.8833,10.3357,1604480855798,16
-1.9165,3.4761,10.0878,1604480855978,16
-1.7085,3.3337,9.9302,1604480855997,16
-0.2084,1.8741,10.1071,1604480856278,16
-0.4729,2.2711,9.4447,1604480856298,16
-0.2675,1.9844,9.4005,1604480856318,16
0.7629,1.8607,8.9674,1604480856518,16
0.5739,1.8725,9.1279,1604480856538,16
0.2523,2.0845,9.3554,1604480856558,16
0.6495,1.6663,9.5363,1604480856578,16
-0.9099,3.6497,9.6265,1604479867477,17
-0.6345,3.8711,9.7974,1604479867497,17
-0.2167,3.525,9.3658,1604479867517,17
-2.065,4.8354,7.7024,1604479867837,17
-2.1604,4.7749,8.6514,1604479867857,17
-2.2213,5.5446,8.1977,1604479867878,17
-2.1996,5.2179,7.8739,1604479867897,17
-0.6977,4.4597,8.4953,1604479868298,17
-0.9939,4.1829,8.9946,1604479868318,17
-0.4531,4.0192,8.819,1604479868338,17
-0.9414,3.7635,8.2341,1604479868498,17
-1.5045,4.4005,8.467,1604479868518,17
-1.4216,3.9938,9.1693,1604479868538,17
-0.8701,3.8613,8.886,1604479868698,17
-1.0564,4.0007,9.6199,1604479868718,17
-0.9916,3.5982,9.5534,1604479868737,17
-1.3031,3.5617,9.4814,1604479868998,17
-1.4048,4.1176,8.9853,1604479869018,17
-1.2996,4.4941,9.1166,1604479869038,17
-1.3218,4.5348,8.9211,1604479869057,17
-2.2711,4.8633,8.2582,1604479869218,17
-1.8866,5.5846,8.7521,1604479869238,17
-1.8496,4.9127,9.3727,1604479869258,17
-0.6541,3.2559,9.0785,1604479869477,17
-0.8938,3.7724,9.2988,1604479869498,17
-1.1991,4.0179,9.3467,1604479869517,17
-0.309,3.3825,8.8449,1604479869678,17
-0.535,3.4483,8.9099,1604479869698,17
-0.1958,3.2638,9.8325,1604479869718,17
0.2493,2.579,9.5413,1604479869737,17
-0.4203,4.9492,8.4826,1604480080998,18
-0.6253,4.9941,8.5371,1604480081018,18
-0.4594,4.8817,8.6355,1604480081038,18
-1.5845,4.8468,7.7568,1604480081378,18
-1.5063,4.9417,8.5926,1604480081398,18
-1.4385,4.9403,8.5699,1604480081418,18
-0.7666,4.081,9.471,1604480081817,18
-0.7337,4.1285,9.6715,1604480081837,18
-1.1751,3.8849,8.1884,1604480082018,18
-1.0001,4.2876,8.2892,1604480082038,18
-1.2744,4.5064,8.9367,1604480082058,18
-1.2195,4.0935,9.4825,1604480082078,18
-0.7597,3.9666,9.0668,1604480082238,18
-1.1747,4.0493,9.0957,1604480082258,18
-0.9445,3.8126,9.3308,1604480082278,18
-0.261,3.4963,9.254,1604480082298,18
-1.1804,4.3234,8.9218,1604480082497,18
-0.875,4.269,8.914,1604480082518,18
-1.863,4.5299,7.2107,1604480082677,18
-1.2684,4.7595,8.126,1604480082697,18
-1.4447,5.5882,8.5136,1604480082718,18
-1.2002,4.6709,9.574,1604480082738,18
-0.1801,3.0851,9.9519,1604480082958,18
-0.011,3.6874,9.1123,1604480082978,18
-0.2925,3.9952,9.0223,1604480082998,18
-0.2757,3.7981,9.4551,1604480083018,18
0.1563,3.7858,9.1199,1604480083217,18
-0.264,3.7697,9.4341,1604480083238,18
-0.1739,3.7611,9.729,1604480083257,18
-0.0283,3.6244,9.2914,1604480083278,18
0.6468,4.9879,7.7715,1604637594762,19
0.1528,5.0625,7.4632,1604637594781,19
0.4098,4.8092,7.5223,1604637594801,19
0.6624,4.7623,8.1543,1604637594822,19
0.6944,4.7367,8.5452,1604637594842,19
-0.5076,4.792,7.0872,1604637595082,19
-0.7329,4.1584,9.2548,1604637595101,19
-0.7598,4.4496,9.921,1604637595121,19
-0.7877,4.6004,9.4084,1604637595141,19
0.3914,3.575,9.0331,1604637595501,19
0.2856,3.6906,8.7898,1604637595522,19
-0.025,3.8952,9.0606,1604637595542,19
0.3181,3.7982,9.0668,1604637595562,19
-0.5764,3.6094,9.566,1604637595721,19
-0.5647,3.9257,9.8409,1604637595741,19
-0.0926,3.5095,10.1495,1604637595761,19
0.3632,3.5366,8.2866,1604637595902,19
0.1744,3.6269,9.0894,1604637595922,19
0.1705,3.4792,9.1096,1604637595942,19
0.476,3.2681,9.1361,1604637595961,19
0.1877,3.7334,9.1011,1604637596182,19
0.1746,3.8024,9.1962,1604637596202,19
-0.5621,4.4731,9.873,1604637596362,19
-0.6573,4.4373,9.7976,1604637596382,19
0.6159,3.4599,9.0232,1604637596622,19
0.7333,3.3671,9.16,1604637596641,19
0.4824,3.5978,9.5551,1604637596661,19
1.1398,3.0909,8.8188,1604637596782,19
0.8289,3.1638,9.2375,1604637596802,19
0.933,3.1346,8.965,1604637596821,19
1.1191,4.0693,9.0401,1604637781842,20
1.0885,3.908,9.1631,1604637781862,20
1.0817,3.9552,8.9986,1604637781882,20
0.5182,3.6724,9.4017,1604637782082,20
0.0907,3.9468,10.0634,1604637782102,20
0.7702,3.234,9.5298,1604637782382,20
0.6295,3.402,9.6673,1604637782401,20
0.7976,3.2994,9.2747,1604637782422,20
0.6221,3.3897,9.6734,1604637782561,20
0.7091,3.2278,9.7893,1604637782581,20
0.7894,3.3316,8.5709,1604637782742,20
0.6468,3.3875,9.2779,1604637782762,20
0.4872,3.3979,9.681,1604637782782,20
0.6864,3.1958,9.6462,1604637782802,20
0.1752,3.6029,9.3114,1604637782961,20
0.6123,3.9477,9.3819,1604637782981,20
-0.0145,4.0556,9.9757,1604637783002,20
-0.4931,3.7346,9.1984,1604637783142,20
0.101,4.3862,10.0153,1604637783161,20
-0.0599,3.9723,10.0197,1604637783182,20
0.9152,3.0009,8.649,1604637783422,20
1.1583,3.1217,10.0009,1604637783442,20
0.9726,3.0333,9.2591,1604637783582,20
0.6261,3.1582,9.7942,1604637783602,20
-0.0255,5.6914,8.2089,1604480456177,21
-0.1047,5.4932,8.3599,1604480456198,21
0.1217,5.538,8.2734,1604480456217,21
-1.7805,5.8808,7.5726,1604480456478,21
-1.5643,5.9393,8.7443,1604480456498,21
-1.5029,6.064,8.3477,1604480456518,21
-0.4542,5.0441,8.6679,1604480456857,21
-0.7285,5.1474,8.7934,1604480456878,21
-0.0591,4.9181,8.425,1604480456897,21
-0.7703,5.2691,8.3376,1604480457058,21
-0.9966,5.4481,8.5157,1604480457078,21
-0.6043,5.0094,8.2509,1604480457258,21
-0.8614,5.1725,8.5196,1604480457278,21
-0.6669,4.8764,8.654,1604480457298,21
-0.7226,5.1795,8.417,1604480458118,21
-0.4129,5.3015,8.0724,1604480458138,21
-0.7939,5.5101,8.4268,1604480458158,21
-1.5654,5.6656,7.6332,1604480458318,21
-1.1322,6.0252,8.3823,1604480458338,21
-1.1639,5.5701,8.5475,1604480458358,21
0.1544,4.3467,8.787,1604480458557,21
0.0942,4.5115,8.0128,1604480458577,21
0.131,4.6624,8.509,1604480458598,21
-0.0906,4.9044,8.9456,1604480458618,21
0.0529,4.5108,8.8411,1604480458777,21
0.4505,4.1648,9.0733,1604480458797,21
0.2593,4.6354,8.6088,1604479922458,22
-0.1066,4.6861,8.5597,1604479922478,22
0.0355,4.5707,8.8306,1604479922498,22
0.669,4.5972,8.3815,1604479922517,22
-1.6789,5.1075,7.5131,1604479922817,22
-1.2495,5.3393,8.3437,1604479922838,22
-1.2286,5.2838,8.4486,1604479922858,22
-0.0575,4.0816,8.3967,1604479923258,22
-0.2607,4.3006,8.9031,1604479923278,22
-0.4208,4.0728,9.1355,1604479923297,22
-0.7457,4.0275,8.8781,1604479923478,22
-0.8941,4.4696,9.1606,1604479923498,22
-0.9364,4.3701,9.1941,1604479923518,22
-0.547,3.9376,9.0261,1604479923737,22
-0.4508,3.9476,9.1632,1604479923757,22
-0.1125,3.6331,9.4068,1604479923778,22
0.1409,3.7111,9.0098,1604479923798,22
-0.5298,3.7227,9.376,1604479924197,22
-0.3787,4.2952,9.3265,1604479924218,22
-0.5272,4.2074,9.5799,1604479924237,22
-0.9556,4.4985,8.8712,1604479924438,22
-1.1998,5.1264,8.3336,1604479924458,22
-1.2796,5.0194,8.442,1604479924478,22
-0.0691,3.2964,9.4989,1604479924777,22
-0.0051,3.6857,9.0108,1604479924798,22
-0.0798,3.6516,9.2937,1604479924817,22
0.5221,3.2983,9.3698,1604479925098,22
0.1543,3.2666,9.506,1604479925118,22
0.434,3.0351,9.9099,1604479925138,22
0.9394,2.6841,9.8903,1604479925157,22
0.1816,2.7377,9.402,1604480695578,23
0.2072,2.6434,9.3117,1604480695598,23
0.3442,2.5764,9.3117,1604480695618,23
0.5385,2.5051,9.0559,1604480695637,23
-0.7931,3.0585,8.9467,1604480695958,23
-0.9835,2.9096,9.896,1604480695978,23
-1.3727,3.4035,10.0788,1604480695998,23
-1.2553,3.2807,9.8545,1604480696018,23
-0.2524,2.6728,9.5173,1604480696457,23
-0.4845,2.517,9.7443,1604480696477,23
-0.1461,2.4546,9.6852,1604480696497,23
-1.3281,3.0229,9.2678,1604480696698,23
-0.8714,2.9867,9.5516,1604480696718,23
-0.6667,2.7663,9.5094,1604480696738,23
-0.6522,2.5294,9.6768,1604480697018,23
-1.012,2.743,9.4674,1604480697038,23
-0.8149,2.5336,9.6964,1604480697058,23
-0.5075,2.4346,9.5076,1604480697078,23
-0.9178,2.7084,9.833,1604480697418,23
-0.9333,3.0009,9.7369,1604480697438,23
-0.9459,3.0196,9.3627,1604480697458,23
-0.9653,3.1009,9.1502,1604480697477,23
-2.1961,3.4351,8.4945,1604480697678,23
-1.7191,3.7574,9.0704,1604480697697,23
-1.9112,3.3886,9.3958,1604480697717,23
-1.2329,3.2114,9.6209,1604480697738,23
-0.2877,2.6011,9.2014,1604480698038,23
-0.1048,2.4773,9.8456,1604480698058,23
-0.0305,2.542,9.724,1604480698078,23
-0.0497,2.7014,9.2834,1604480698337,23
0.048,2.483,9.9002,1604480698357,23
0.355,2.3948,9.5801,1604480698377,23
-0.564,9.5185,-2.6626,1604480588637,24
-0.6072,9.5048,-3.0194,1604480588657,24
-0.683,9.5882,-2.996,1604480588677,24
-0.2797,9.4444,-2.1724,1604480588698,24
-0.2761,9.3992,-2.0555,1604480588718,24
-0.6905,9.506,-3.4267,1604480588998,24
-0.373,9.5235,-2.5717,1604480589018,24
-0.8092,9.7954,-2.4171,1604480589038,24
-1.0124,9.8448,-3.9608,1604480589418,24
-0.6988,9.8892,-3.6785,1604480589438,24
-1.2459,10.0071,-3.1853,1604480589457,24
-0.8255,9.8687,-2.7069,1604480589478,24
0.1897,9.2504,-3.4496,1604480589678,24
0.0656,9.6291,-2.021,1604480589698,24
-0.593,9.9165,-1.9842,1604480589718,24
-0.3823,9.8087,-1.5396,1604480589738,24
-0.6399,9.7249,-3.9683,1604480589978,24
-0.534,9.8542,-2.6483,1604480589998,24
-0.2716,9.6802,-1.3266,1604480590018,24
-0.4205,9.428,-2.5654,1604480590298,24
-0.0971,9.6184,-2.0851,1604480590318,24
0.0323,9.6832,-2.2727,1604480590338,24
0.0528,9.5459,-2.2499,1604480590358,24
-0.5007,9.9897,-3.366,1604480590518,24
-0.8837,10.3293,-2.7442,1604480590538,24
-1.2687,10.3231,-2.2546,1604480590558,24
0.999,8.662,-1.5606,1604480590757,24
0.5136,9.2054,-1.1611,1604480590778,24
0.4381,9.5918,-1.0032,1604480590798,24
-1.154,10.352,-4.8572,1604480591098,24
-0.5763,10.3364,-3.6958,1604480591118,24
-0.9568,10.0434,-1.7894,1604480591138,24
0.2055,9.444,-2.6796,1604480592578,24
-0.5292,9.6619,-3.4406,1604480592597,24
-0.4537,9.9437,-2.8058,1604480592618,24
-0.5059,9.9986,-1.6305,1604480592638,24
-0.0432,9.7182,-2.0532,1604480592658,24
0.868,4.7303,8.5733,1604637600122,25
0.8979,4.5823,8.7814,1604637600142,25
0.8848,4.6688,8.6179,1604637600162,25
0.7585,4.4351,8.7687,1604637600182,25
-0.2314,4.6008,8.3214,1604637600522,25
-0.2022,4.6451,8.6114,1604637600541,25
-0.2,4.658,9.1211,1604637600562,25
-0.267,4.8005,9.098,1604637600582,25
0.3734,4.0437,9.6265,1604637601002,25
0.1446,3.9435,9.3705,1604637601021,25
-0.2424,3.7383,8.6771,1604637601162,25
0.3353,3.8594,8.9253,1604637601182,25
0.1839,4.0102,9.0835,1604637601201,25
-0.3201,3.9982,9.7888,1604637601222,25
-0.1015,3.9523,8.9049,1604637601362,25
0.0901,3.6787,9.0382,1604637601381,25
0.4746,3.4987,9.2507,1604637601401,25
-0.7908,4.306,9.2153,1604637601581,25
-0.3504,4.4169,8.5432,1604637601601,25
-0.561,4.3543,8.8116,1604637601781,25
-0.4579,4.6583,8.9856,1604637601801,25
-0.4528,4.25,9.7353,1604637601821,25
0.704,2.9668,9.3312,1604637602022,25
0.2265,3.6341,8.6151,1604637602042,25
0.7064,3.4161,9.2923,1604637602062,25
0.4887,3.6001,9.7724,1604637602082,25
0.7529,3.4548,9.2612,1604637602222,25
0.7112,3.0952,9.2616,1604637602242,25
0.8771,2.89,9.4328,1604637602262,25
-0.921,9.5556,2.3278,1604541344775,26
-0.7695,9.3636,2.5397,1604541344795,26
-0.6335,9.4262,2.5785,1604541344815,26
-0.5402,9.4236,2.6024,1604541344836,26
-1.551,9.6948,1.7104,1604541345255,26
-1.7335,9.3086,2.5829,1604541345275,26
-1.5669,9.9829,2.7153,1604541345295,26
-1.1384,9.5386,2.9562,1604541345315,26
-0.4905,9.1528,2.8065,1604541345735,26
-0.9354,9.3759,3.3571,1604541345755,26
-0.7479,9.3924,3.72,1604541345775,26
-0.7203,8.9694,2.487,1604541345936,26
-0.7938,9.1917,3.2667,1604541345955,26
-1.084,9.3666,3.3824,1604541345975,26
-0.7947,9.343,3.4858,1604541345995,26
-0.7459,9.2184,3.2403,1604541346015,26
-0.9102,9.1144,3.6214,1604541346236,26
-1.2121,9.3028,3.737,1604541346255,26
-1.0862,9.3179,4.0352,1604541346276,26
-0.8298,9.0694,3.52,1604541346295,26
-1.1596,9.2617,3.223,1604541346535,26
-1.0673,9.163,3.3992,1604541346555,26
-1.4148,9.3377,2.5819,1604541346755,26
-1.3802,9.7607,3.4093,1604541346775,26
-1.1898,9.3199,4.0813,1604541346795,26
-0.7245,9.3569,4.008,1604541346815,26
-0.7748,9.1328,3.5802,1604541347155,26
-0.483,9.079,2.5816,1604541347495,26
-0.6922,9.1295,3.1437,1604541347515,26
-0.5693,9.0313,3.7312,1604541347536,26
-0.4598,9.0647,3.7113,1604541347555,26
0.4773,5.0604,8.1761,1604637610621,27
0.6544,4.6789,8.8443,1604637610641,27
0.7368,4.5569,8.469,1604637610662,27
1.0028,4.4688,8.7149,1604637610682,27
-1.4567,5.449,7.6102,1604637610922,27
-1.3696,5.3481,8.3101,1604637610941,27
-0.9404,5.5096,8.8181,1604637610962,27
0.0724,3.8625,9.0561,1604637611241,27
0.1765,3.9403,9.0908,1604637611262,27
0.1174,3.7111,9.0799,1604637611281,27
0.5878,3.5523,8.8468,1604637611301,27
-0.2022,3.7651,8.6971,1604637611402,27
0.4241,3.8968,8.8911,1604637611421,27
0.3,3.9378,9.0541,1604637611442,27
0.178,3.7748,9.6515,1604637611462,27
0.476,3.7439,9.3732,1604637611602,27
0.2336,3.5702,9.004,1604637611622,27
0.5344,3.6262,9.27,1604637611642,27
-0.2015,4.0568,9.4418,1604637611801,27
-0.0113,4.1711,9.0116,1604637611822,27
-0.9671,4.988,9.078,1604637611982,27
-0.4888,4.7498,9.1343,1604637612001,27
-0.1436,4.3864,9.2692,1604637612022,27
0.38,3.515,9.2894,1604637612221,27
0.5207,3.5851,9.0881,1604637612242,27
0.508,3.6383,9.4248,1604637612262,27
0.5462,3.2848,8.7117,1604637612382,27
0.5651,3.1514,9.5677,1604637612402,27
0.7727,2.8052,9.7534,1604637612422,27
1.2918,2.6323,9.4363,1604637612442,27
0.5966,4.5436,8.6518,1604629122210,28
0.4215,4.508,8.7087,1604629122231,28
0.4287,4.6899,8.5126,1604629122250,28
0.6057,4.3633,8.4845,1604629122270,28
-1.2882,5.3801,6.9748,1604629122510,28
-1.5364,5.4795,8.0698,1604629122531,28
-1.7276,5.8081,8.4061,1604629122550,28
-1.8006,5.6234,8.5506,1604629122571,28
-0.1984,4.0135,8.5392,1604629122890,28
-0.2152,4.0537,9.3888,1604629122911,28
-0.0622,3.7907,9.3602,1604629122930,28
-0.6889,3.9572,8.782,1604629123090,28
-0.736,4.4111,9.1966,1604629123111,28
-0.9589,4.5835,9.1783,1604629123130,28
-0.8064,4.1748,9.2472,1604629123150,28
-0.1989,4.0633,9.4286,1604629123330,28
-0.7058,3.9548,9.452,1604629123350,28
-0.6875,3.9181,9.7087,1604629123370,28
-0.7156,3.8744,9.6703,1604629123610,28
-0.4479,4.1226,9.648,1604629123630,28
-0.6815,4.1822,9.9567,1604629123650,28
-1.8282,5.2829,8.5023,1604629123810,28
-1.8887,5.1829,8.423,1604629123830,28
-1.2128,4.7455,9.0689,1604629123850,28
-0.1305,3.0485,9.7695,1604629124070,28
-0.311,3.8639,9.1478,1604629124091,28
